source_id,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,ruwe,teff_gspphot,lum_flame
563284518491716096,13.433865884351812,76.67454646461081,0.6757012067660753,0.029616065,22.81536,15.940238,1.3203688,0.9725198,5732.3853,1.4245361
572646722562297088,33.718387891498274,83.78588387547737,4.198005669810142,0.058778655,71.42058,17.126451,2.5898476,1.0350516,3441.762,0.018712906
573741526905847680,14.300121233964534,84.97592708935748,0.7362832013123176,0.04213353,17.474995,16.56359,1.1276855,1.022082,4771.306,0.35499573
828477755217684352,148.08826359917717,52.82756188710929,1.2128304461175803,0.063999824,18.950527,16.953829,1.6138668,1.0205853,4433.835,0.14481223
855844668352725888,166.7957411627942,55.44591624098597,0.655065248687241,0.024061607,27.2245,15.036618,0.8267746,1.0248457,5633.2886,1.5183058
857798809752620672,169.60576590222763,59.15130624515861,0.7199771084095651,0.027500153,26.18084,15.253625,0.90240574,0.9913621,5472.976,1.0496981
862419301209711616,169.7116620643526,63.116659380476506,1.5100879998301457,0.024622565,61.329433,15.10744,1.1211367,0.9420841,4884.047,0.3156628
917188552370130304,131.40631271101796,44.33864943246981,1.9690344227587326,0.047861967,41.13986,15.998625,1.6686916,0.9873876,4285.2144,0.14159267
924214569110304384,115.82906807413913,42.24274940461346,1.5857677253178395,0.018276509,86.76535,13.962511,0.8072424,1.0005662,5637.425,0.77395713
929644782162177920,123.08315724820083,46.34063600630933,1.04920659467981,0.020115223,52.159832,14.266273,0.8604965,0.9863286,5665.854,1.3212876
933783992469312000,116.08457059067344,48.676786588224,1.4794190165685874,0.08727893,16.950472,17.06351,1.6031704,1.04178,3947.5427,0.09553166
980322819275648768,109.64803127586714,51.338645482842104,0.5754547208289624,0.053399965,10.776313,16.60171,1.0060863,1.0435553,5134.4854,0.5016382
988728516949401472,113.24811288347743,55.89421429928231,1.7254855684930417,0.06312854,27.332893,16.866745,1.9134493,1.036608,3948.752,0.09842982
1010925526410808832,134.96549264767864,46.89733611745669,1.2322104186126064,0.037784122,32.61186,15.573905,1.2244263,1.0231674,4657.07,0.3227495
1041064170920372224,133.9869446561672,60.20830238702424,1.7337382242897346,0.018010674,96.26171,14.2446785,0.98816967,0.96264464,5367.636,0.53819996
1044235849649909504,131.82540943519717,64.5219488737991,3.4998363817215106,0.06944645,50.396187,17.27673,2.3569088,1.0234228,3596.3994,0.022126501
1054854245755396864,167.991960000996,63.877226721314734,1.0627645305163604,0.01666947,63.755146,14.280066,0.8536606,1.0539353,5621.148,1.2324042
1075042310033399552,172.6263650267826,72.29235152232516,0.5963047023530686,0.045219786,13.18681,16.570671,0.9856329,1.0442431,5163.3,0.48368493
1079756633640544000,163.75397709051498,74.16706205865538,1.346958180655233,0.1062298,12.679665,18.22966,2.0887299,1.0124882,3743.7744,0.051648844
1094649076260141824,120.16801099174022,65.4424495876741,2.0627285348276265,0.042147424,48.9408,16.181639,1.8024397,1.0663767,4279.114,0.1262424
1095650903151722112,117.50917272102433,65.98132548679642,1.5468480808652911,0.017169122,90.09477,14.33626,0.88650227,0.9542411,5615.978,0.6021517
1106741642582268544,97.90556742837322,70.66928582715427,0.6417682010241484,0.019808583,32.39849,14.507007,0.952795,0.97562957,5614.4307,3.1270432
1111157934112259200,116.70687071304647,72.79110072902776,1.3304400161792362,0.013338801,99.742096,13.616399,0.8895073,0.9223113,5560.2896,1.4926689
1125633039051464448,132.6886602345922,76.44554767631541,1.8384501896579208,0.06423585,28.620316,17.058365,2.0710812,1.1909744,3856.9805,0.08345863
